Rede, Jogador, ID do Jogo, Stake, Data de Início, Data de Conclusão, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado (incluindo Rake), Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas, Prêmio de Recompensa
GGNetwork,"todderaa",72426105,20.0,2023-01-03 14:30,2023-01-03 23:37,2800,1.6,H,No Limit,Normal,-21.60,2740,Bounty Deep-Stack Multi-Entry,USD,,32855,8,,"Bounty Hunters Big Game $21.60",858,
GGNetwork,"todderaa",72671851,30.0,2023-01-03 15:30,2023-01-03 23:36,2601,2.1,H,No Limit,Normal,-32.10,2478,Bounty Multi-Entry,USD,,29217,8,,"WSOPC Series: $32.10 Bounty King JR",827,
PokerStars(FR-ES-PT),"todderaa",3514902639,45.0,2023-01-03 15:00,2023-01-03 23:20,1259,5.0,H,No Limit,Normal,-21.88,461,6-Max Bounty Progressive-Bounty Multi-Entry,EUR,,30014,6,28.12,"Winter Series-97: €50 NLHE Avalanche [Progressive KO, 6-Max], €60,000 Guaranteed",440,28.12
PokerStars,"toddy.Jm",3514537198,50.0,2023-01-03 17:05,2023-01-03 22:45,2444,5.0,H,No Limit,Turbo,-23.75,786,6-Max Bounty Progressive-Bounty Deep-Stack Multi-Entry,USD,,20427,6,31.25,"New Year Series 56-M: $55 NLHE [6-Max, Turbo, Progressive KO, Deep Stack], $125K Gtd",794,31.25
PokerStars,"toddy.Jm",3523932890,9.8,2023-01-03 14:30,2023-01-03 22:38,3023,1.2,H,No Limit,Normal,22.68,423,Bounty Multi-Entry,USD,,29308,8,33.68,"Bounty Builder $11, $35K Gtd",706,23.74
GGNetwork,"todderaa",72426002,23.0,2023-01-03 14:00,2023-01-03 22:35,2042,2.0,H,No Limit,Normal,-25.00,1310,,USD,,30931,8,,"GGMasters Classic $25, $40K GTD",,
GGNetwork,"todderaa",72671840,50.0,2023-01-03 13:30,2023-01-03 22:27,4536,4.0,H,No Limit,Normal,-41.50,704,Bounty Deep-Stack Multi-Entry,USD,,32240,8,12.5,"WSOPC Series: $54 Bounty Hunters Winter Edition",1373,12.5
PokerStars(FR-ES-PT),"todderaa",3514902635,18.0,2023-01-03 14:00,2023-01-03 22:21,1832,2.0,H,No Limit,Normal,-6.50,678,Bounty Progressive-Bounty Multi-Entry,EUR,,30076,9,13.5,"Winter Series-95: €20 NLHE Bounty Freezer [Progressive KO, 9-Max], €30,000 Guaranteed",502,13.5
GGNetwork,"todderaa",72425836,9.2,2023-01-03 13:05,2023-01-03 21:33,1412,0.8,H,No Limit,Normal,-10.00,756,Multi-Entry,USD,,30494,8,,"Daily Special $10",355,
GGNetwork,"todderaa",72671832,41.2,2023-01-03 12:30,2023-01-03 21:32,2023,2.8,H,No Limit,Normal,-20.25,771,Bounty Deep-Stack Multi-Entry,USD,,32539,8,23.75,"WSOPC Series: $44 Frozen Forty Stack Bounty",673,23.75
PokerStars,"toddy.Jm",3523935254,20.0,2023-01-03 17:15,2023-01-03 21:20,768,2.0,H,No Limit,Turbo,-22.00,156,Bounty Progressive-Bounty Multi-Entry,USD,,14757,8,,"Hot $22 [Progressive KO], $18K Gtd",87,
PokerStars,"toddy.Jm",3523932879,40.0,2023-01-03 13:30,2023-01-03 20:28,1132,4.0,H,No Limit,Normal,227.09,28,Bounty Multi-Entry,USD,,25124,8,271.09,"Bounty Builder $44, $50K Gtd",275,166.25
PokerStars,"toddy.Jm",3514537165,9.8,2023-01-02 14:30,2023-01-03 01:14,9108,1.2,H,No Limit,Normal,-11.00,9673,Bounty Progressive-Bounty Multi-Entry,USD,,38682,8,,"New Year Series 48-L: $11 NLHE [8-Max, Progressive KO], $75K Gtd",4159,
GGNetwork,"todderaa",72362473,23.2,2023-01-02 16:00,2023-01-03 00:35,2252,1.8,H,No Limit,Normal,-25.00,2154,Bounty,USD,,30920,8,,"GGMasters Bounty $25, $30K GTD",,
GGNetwork,"todderaa",72671801,30.0,2023-01-02 15:30,2023-01-03 00:29,3753,2.1,H,No Limit,Normal,5.40,494,Bounty Multi-Entry,USD,,32358,8,37.5,"WSOPC Series: $32.10 Bounty King JR",955,37.5
PokerStars,"toddy.Jm",3514537166,100.0,2023-01-02 14:30,2023-01-03 00:23,2425,9.0,H,No Limit,Normal,288.40,298,Bounty Progressive-Bounty Multi-Entry,USD,,35608,8,397.4,"New Year Series 48-M: $109 NLHE [8-Max, Progressive KO], $200K Gtd",947,271.87
PokerStars,"toddy.Jm",3514537135,188.19,2023-01-01 14:30,2023-01-03 00:22,3913,14.11,H,No Limit,Normal,191.94,599,Multi-Entry,USD,,121947,8,394.24,"New Year Series 41-M: $202.3 NLHE [8-Max, New Year Special], $1M Gtd - 2-Day Event",1449,
PokerStars,"toddy.Jm",3523932910,30.0,2023-01-02 16:30,2023-01-03 00:13,1623,3.0,H,No Limit,Normal,-33.00,1196,Bounty Multi-Entry,USD,,27823,8,,"Bounty Builder $33, $50K Gtd",346,
PokerStars(FR-ES-PT),"todderaa",3514902606,18.0,2023-01-02 15:00,2023-01-03 00:11,2587,2.0,H,No Limit,Normal,-20.00,1664,6-Max Bounty Progressive-Bounty Multi-Entry,EUR,,33074,6,,"Winter Series-84: €20 NLHE Bounty Freezer [Progressive KO, 6-Max], €40,000 Guaranteed",865,
PokerStars,"toddy.Jm",3523935845,50.0,2023-01-02 15:05,2023-01-03 00:05,2251,5.0,H,No Limit,Normal,-55.00,2798,Bounty Progressive-Bounty Multi-Entry,USD,,32403,8,,"$55 Mini Bounty Builder HR [Progressive KO], $125K Gtd",757,
PokerStars,"toddy.Jm",3514537132,18.39,2023-01-01 14:30,2023-01-02 23:44,14103,1.84,H,No Limit,Normal,59.89,846,Multi-Entry,USD,,119667,8,80.12,"New Year Series 41-L: $20.23 NLHE [8-Max, New Year Special], $400K Gtd - 2-Day Event",7499,
WPN,"todderaa",28773229,15.0,2023-01-02 12:30,2023-01-02 23:41,1435,1.5,H,No Limit,Normal,-16.50,540,Multi-Entry,USD,,40307,8,,"BIG10 - $15,000 GTD",436,
PokerStars(FR-ES-PT),"todderaa",3514902607,45.0,2023-01-02 15:00,2023-01-02 23:33,1459,5.0,H,No Limit,Normal,-27.50,905,Bounty Progressive-Bounty Multi-Entry,EUR,,30808,8,22.5,"Winter Series-85: €50 NLHE Avalanche [Progressive KO, 8-Max], €60,000 Guaranteed",448,22.5
PokerStars,"toddy.Jm",3514537161,50.0,2023-01-02 13:30,2023-01-02 23:22,2496,5.0,H,No Limit,Normal,126.20,217,6-Max Deep-Stack Multi-Entry,USD,,35535,6,181.2,"New Year Series 47-M: $55 NLHE [6-Max, Deep Stack], $125K Gtd",1244,
PokerStars,"toddy.Jm",3523932889,9.8,2023-01-02 14:30,2023-01-02 22:49,3048,1.2,H,No Limit,Normal,19.22,207,Bounty Multi-Entry,USD,,29982,8,30.22,"Bounty Builder $11, $40K Gtd",779,11.25
GGNetwork,"todderaa",72354793,20.0,2023-01-02 14:30,2023-01-02 22:40,2904,1.6,H,No Limit,Normal,-21.60,2644,Bounty Deep-Stack Multi-Entry,USD,,29422,8,,"Bounty Hunters Big Game $21.60",822,
PokerStars,"toddy.Jm",3514537175,50.0,2023-01-02 17:05,2023-01-02 22:31,2549,5.0,H,No Limit,Turbo,-55.00,2142,Bounty Progressive-Bounty Multi-Entry,USD,,19569,5,,"New Year Series 50-M: $55 NLHE [5-Max, Turbo, Progressive KO], $125K Gtd",926,
GGNetwork,"todderaa",72347609,9.2,2023-01-02 13:05,2023-01-02 21:48,1381,0.8,H,No Limit,Normal,-10.00,1268,Multi-Entry,USD,,31410,8,,"Daily Special $10",389,
GGNetwork,"todderaa",72671789,50.0,2023-01-02 13:30,2023-01-02 21:45,3631,4.0,H,No Limit,Normal,-10.25,1333,Bounty Deep-Stack Multi-Entry,USD,,29758,8,43.75,"WSOPC Series: $54 Bounty Hunters Winter Edition",1634,43.75
GGNetwork,"todderaa",72342364,23.2,2023-01-02 12:00,2023-01-02 21:26,3026,1.8,H,No Limit,Normal,-25.00,1835,Bounty,USD,,33988,8,,"GGMasters Bounty Warm-Up $25, $50K GTD",,
GGNetwork,"todderaa",72671785,41.2,2023-01-02 12:30,2023-01-02 21:23,2264,2.8,H,No Limit,Normal,-44.00,2621,Bounty Deep-Stack Multi-Entry,USD,,32002,8,,"WSOPC Series: $44 Frozen Forty Stack Bounty",726,
PokerStars(FR-ES-PT),"todderaa",3514902605,27.0,2023-01-02 14:00,2023-01-02 21:03,1096,3.0,H,No Limit,Normal,-30.00,1145,6-Max Multi-Entry,EUR,,25428,6,,"Winter Series-83: €30 Iceberg Stack [6-Max], €30,000 Guaranteed",350,
PokerStars,"toddy.Jm",3523932878,40.0,2023-01-02 13:30,2023-01-02 20:42,1264,4.0,H,No Limit,Normal,79.21,61,Bounty Multi-Entry,USD,,25953,8,123.21,"Bounty Builder $44, $50K Gtd",317,50.0
WPN,"todderaa",28768813,100.0,2023-01-01 14:05,2023-01-02 02:53,2523,9.0,H,No Limit,Normal,-109.00,1434,Multi-Entry,USD,,46093,8,,"Sunday WarmUp - $250,000 GTD",982,
PokerStars,"toddy.Jm",3514537142,100.0,2023-01-01 15:30,2023-01-02 02:42,2606,9.0,H,No Limit,Normal,-109.00,1425,Bounty Progressive-Bounty Multi-Entry,USD,,40365,7,,"New Year Series 42-M: $109 NLHE [7-Max, Progressive KO], $250K Gtd",822,
WPN,"todderaa",28725316,50.0,2023-01-01 14:05,2023-01-02 01:48,1520,5.0,H,No Limit,Normal,-55.00,1391,Bounty Progressive-Bounty Multi-Entry,USD,,42207,8,,"PKO - $100,000 GTD",749,
GGNetwork,"todderaa",71989571,50.0,2023-01-01 17:30,2023-01-02 01:18,1897,4.0,H,No Limit,Normal,-54.00,2312,Bounty Deep-Stack Multi-Entry,USD,,28103,8,,"WSOPC Series: $54 Bounty Hunters Sunday Encore",529,
GGNetwork,"todderaa",72264175,138.0,2023-01-01 14:00,2023-01-02 00:39,3339,12.0,H,No Limit,Normal,-150.00,1058,,USD,,38347,8,,"GGMasters $150, $400K GTD",,
GGNetwork,"todderaa",71989551,33.58,2023-01-01 15:00,2023-01-02 00:16,2902,2.92,H,No Limit,Normal,-36.50,3714,Deep-Stack Multi-Entry,USD,,33410,8,,"WSOPC Series: $36.50 Sunday Mini SNOW GIANT",1047,
PokerStars,"toddy.Jm",3519768456,50.0,2023-01-01 15:05,2023-01-01 23:49,3182,5.0,H,No Limit,Normal,-30.00,1375,Bounty Progressive-Bounty Multi-Entry,USD,,31495,8,25.0,"$55 Mini Bounty Builder HR [Progressive KO], $200K Gtd",1109,25.0
GGNetwork,"todderaa",71989555,30.0,2023-01-01 15:30,2023-01-01 23:43,4302,2.1,H,No Limit,Normal,-32.10,3409,Bounty Multi-Entry,USD,,29594,8,,"WSOPC Series: $32.10 Sunday BOUNTY KING Jr",1397,
PokerStars,"toddy.Jm",3514537121,50.0,2023-01-01 12:05,2023-01-01 23:41,4074,5.0,H,No Limit,Normal,576.11,73,Bounty Progressive-Bounty Multi-Entry,USD,,41773,8,631.11,"New Year Series 39-M: $55 NLHE [8-Max, Progressive KO, Warm-Up], $150K Gtd",1735,500.56
GGNetwork,"todderaa",71989537,50.0,2023-01-01 13:30,2023-01-01 23:24,7420,4.0,H,No Limit,Normal,-29.00,7011,Bounty Deep-Stack Multi-Entry,USD,,35673,8,25.0,"WSOPC Series: $54 Bounty Hunters MAIN EVENT",3386,25.0
PokerStars,"toddy.Jm",3521911068,30.0,2023-01-01 16:30,2023-01-01 23:23,1813,3.0,H,No Limit,Normal,-33.00,1245,Bounty Multi-Entry,USD,,24839,8,,"Bounty Builder $33, $70K Gtd",338,
GGNetwork,"todderaa",71989519,30.36,2023-01-01 11:00,2023-01-01 23:08,1826,2.64,H,No Limit,Normal,-33.00,1935,Multi-Entry,USD,,43714,8,,"WSOPC Series: $33 Sunday Mini MARATHON",689,
PokerStars,"toddy.Jm",3521911013,40.0,2023-01-01 13:30,2023-01-01 21:44,1414,4.0,H,No Limit,Normal,-44.00,1055,Bounty Multi-Entry,USD,,29695,8,,"Bounty Builder $44, $60K Gtd",323,
GGNetwork,"todderaa",71989531,41.2,2023-01-01 12:30,2023-01-01 21:20,3904,2.8,H,No Limit,Normal,-34.00,1447,Bounty Deep-Stack Multi-Entry,USD,,31853,8,10.0,"WSOPC Series: $44 Bounty Hunters Frozen FORTY STACK",1326,10.0
GGNetwork,"todderaa",72258215,12.0,2023-01-01 12:30,2023-01-01 21:00,4886,0.9,H,No Limit,Normal,26.32,644,Bounty Multi-Entry,USD,,30640,8,39.22,"Bounty Hunters Sunday Special $12.90",1721,17.62
GGNetwork,"todderaa",72256140,23.0,2023-01-01 12:00,2023-01-01 20:30,1279,2.0,H,No Limit,Normal,-25.00,1407,Multi-Entry,USD,,30636,8,,"Mini Grand Prix $25",427,
GGNetwork,"todderaa",71989512,23.0,2023-01-01 10:00,2023-01-01 20:12,2830,2.0,H,No Limit,Normal,-25.00,1053,Deep-Stack Multi-Entry,USD,,36756,8,,"WSOPC Series: $25 MERRY MONSTER Stack Mini",948,
GGNetwork,"todderaa",71989513,13.95,2023-01-01 10:30,2023-01-01 19:20,5771,1.05,H,No Limit,Normal,-15.00,6640,Bounty Multi-Entry,USD,,31838,8,,"WSOPC Series: $15 Bounty Blastoff",2710,
PokerStars,"toddy.Jm",3521910981,14.7,2023-01-01 11:30,2023-01-01 19:14,2159,1.8,H,No Limit,Normal,-33.00,1248,Bounty Multi-Entry,USD,,27866,8,,"Bounty Builder $16.50, $40K Gtd",560,
PokerStars,"toddy.Jm",3521910981,14.7,2023-01-01 11:30,2023-01-01 19:14,2159,1.8,H,No Limit,Normal,-33.00,2372,Bounty Multi-Entry,USD,,27866,8,,"Bounty Builder $16.50, $40K Gtd",560,
GGNetwork,"todderaa",72670498,46.0,2023-01-01 14:30,2023-01-01 17:41,370,4.0,H,No Limit,Normal,-50.00,136,Satellite Multi-Entry,USD,,11464,8,,"Global MILLION$, $1M GTD [Day 1]",78,
PokerStars,"toddy.Jm",3521915337,20.0,2023-01-01 13:15,2023-01-01 17:16,797,2.0,H,No Limit,Turbo,-22.00,645,Bounty Progressive-Bounty Multi-Entry,USD,,14500,8,,"Hotter $22 [Progressive KO], $15K Gtd",112,
GGNetwork,"todderaa",72670497,46.0,2023-01-01 12:30,2023-01-01 15:29,341,4.0,H,No Limit,Normal,-50.00,251,Satellite Multi-Entry,USD,,10798,8,,"Global MILLION$, $1M GTD [Day 1]",68,
PokerStars,"toddy.Jm",3514533505,30.0,2022-12-29 13:30,2022-12-30 00:32,2918,3.0,H,No Limit,Normal,77.64,184,Multi-Entry,USD,,39753,8,110.64,"New Year Series 27-M: $33 NLHE [8-Max], $80K Gtd",1137,
GGNetwork,"todderaa",71989390,30.0,2022-12-29 15:30,2022-12-30 00:24,2610,2.1,H,No Limit,Normal,-32.10,3197,Bounty Multi-Entry,USD,,32072,8,,"WSOPC Series: $32.10 Bounty King JR",884,
PokerStars,"toddy.Jm",3521911065,30.0,2022-12-29 16:30,2022-12-29 23:46,1703,3.0,H,No Limit,Normal,-33.00,1060,Bounty Multi-Entry,USD,,26176,8,,"Bounty Builder $33, $60K Gtd",358,
PokerStars,"toddy.Jm",3514533512,20.0,2022-12-29 14:30,2022-12-29 23:40,7861,2.0,H,No Limit,Normal,-22.00,3967,Bounty Progressive-Bounty Multi-Entry,USD,,33021,8,,"New Year Series 28-L: $22 NLHE [8-Max, Progressive KO, Thursday Thrill], $200K Gtd",3278,
PokerStars,"toddy.Jm",3514533524,100.0,2022-12-29 17:05,2022-12-29 23:26,1421,9.0,H,No Limit,Turbo,-109.00,1947,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,22914,6,,"New Year Series 31-M: $109 NLHE [6-Max, Turbo, Progressive KO], $150K Gtd",529,
PokerStars,"toddy.Jm",3519768321,50.0,2022-12-29 15:05,2022-12-29 23:25,2068,5.0,H,No Limit,Normal,-55.00,1608,Bounty Progressive-Bounty Multi-Entry,USD,,30026,8,,"$55 Mini Bounty Builder HR [Progressive KO], $125K Gtd",725,
GGNetwork,"todderaa",71989377,50.0,2022-12-29 13:30,2022-12-29 22:37,3141,4.0,H,No Limit,Normal,-54.00,3005,Bounty Deep-Stack Multi-Entry,USD,,32822,8,,"WSOPC Series: $54 Bounty Hunters Winter Edition",1338,
GGNetwork,"todderaa",71989371,41.2,2022-12-29 12:30,2022-12-29 21:18,1989,2.8,H,No Limit,Normal,43.84,293,Bounty Deep-Stack Multi-Entry,USD,,31712,8,87.84,"WSOPC Series: $44 Frozen Forty Stack Bounty",624,25.0
PokerStars,"toddy.Jm",3521911006,40.0,2022-12-29 13:30,2022-12-29 21:16,1152,4.0,H,No Limit,Normal,325.17,29,Bounty Multi-Entry,USD,,27994,8,369.17,"Bounty Builder $44, $50K Gtd",246,265.0
GGNetwork,"todderaa",72001958,23.2,2022-12-29 12:00,2022-12-29 20:53,2956,1.8,H,No Limit,Normal,-25.00,1436,Bounty,USD,,32010,8,,"GGMasters Bounty Warm-Up $25, $50K GTD",,
GGNetwork,"todderaa",72004293,12.0,2022-12-29 12:30,2022-12-29 20:15,3233,0.9,H,No Limit,Normal,18.57,240,Bounty Multi-Entry,USD,,27905,8,31.47,"Bounty Hunters Special $12.90",1017,3.0
PokerStars,"toddy.Jm",3521910978,14.7,2022-12-29 11:30,2022-12-29 18:53,1926,1.8,H,No Limit,Normal,-16.50,688,Bounty Multi-Entry,USD,,26625,8,,"Bounty Builder $16.50, $30K Gtd",531,
PokerStars,"toddy.Jm",3521915333,20.0,2022-12-29 13:15,2022-12-29 17:17,757,2.0,H,No Limit,Turbo,116.44,11,Bounty Progressive-Bounty Multi-Entry,USD,,14520,8,138.44,"Hot $22 [Progressive KO], $15K Gtd",102,48.43
PokerStars,"toddy.Jm",3514533474,9.8,2022-12-28 14:30,2022-12-29 00:11,6836,1.2,H,No Limit,Normal,-11.00,5960,Bounty Progressive-Bounty Multi-Entry,USD,,34891,5,,"New Year Series 22-L: $11 NLHE [5-Max, Progressive KO], $50K Gtd",2712,
PokerStars,"toddy.Jm",3514533480,100.0,2022-12-28 14:30,2022-12-29 00:02,1457,9.0,H,No Limit,Normal,-84.00,1537,Bounty Progressive-Bounty Multi-Entry,USD,,34354,5,25.0,"New Year Series 22-M: $109 NLHE [5-Max, Progressive KO], $150K Gtd",625,25.0
PokerStars,"toddy.Jm",3519768274,50.0,2022-12-28 15:05,2022-12-28 23:59,2045,5.0,H,No Limit,Normal,-110.00,1796,Bounty Progressive-Bounty Multi-Entry,USD,,32050,8,,"$55 Mini Bounty Builder HR [Progressive KO], $125K Gtd",689,
PokerStars,"toddy.Jm",3519768274,50.0,2022-12-28 15:05,2022-12-28 23:59,2045,5.0,H,No Limit,Normal,-110.00,2394,Bounty Progressive-Bounty Multi-Entry,USD,,32050,8,,"$55 Mini Bounty Builder HR [Progressive KO], $125K Gtd",689,
PokerStars,"toddy.Jm",3519756159,30.0,2022-12-28 16:30,2022-12-28 23:52,1436,3.0,H,No Limit,Normal,-33.00,1150,Bounty Multi-Entry,USD,,26567,8,,"Bounty Builder $33, $50K Gtd",278,
GGNetwork,"todderaa",71989341,30.0,2022-12-28 15:30,2022-12-28 23:15,3485,2.1,H,No Limit,Normal,-32.10,1807,Bounty Multi-Entry,USD,,27913,8,,"WSOPC Series: $32.10 Bounty King JR",865,
GGNetwork,"todderaa",71917077,23.0,2022-12-28 14:00,2022-12-28 23:05,2125,2.0,H,No Limit,Normal,-25.00,1120,,USD,,32726,8,,"GGMasters Classic $25, $40K GTD",,
GGNetwork,"todderaa",71919832,20.0,2022-12-28 14:30,2022-12-28 22:51,3648,1.6,H,No Limit,Normal,-21.60,2914,Bounty Deep-Stack Multi-Entry,USD,,30101,8,,"Bounty Hunters Big Game $21.60",838,
PokerStars,"toddy.Jm",3514533493,30.0,2022-12-28 17:05,2022-12-28 22:47,3520,3.0,H,No Limit,Turbo,58.69,356,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,20532,6,91.69,"New Year Series 25-M: $33 NLHE [6-Max, Turbo, Progressive KO], $100K Gtd",1233,45.0
PokerStars,"toddy.Jm",3519756132,9.8,2022-12-28 14:30,2022-12-28 22:38,3337,1.2,H,No Limit,Normal,-0.83,510,Bounty Multi-Entry,USD,,29329,8,10.17,"Bounty Builder $11, $40K Gtd",868,
GGNetwork,"todderaa",71989331,50.0,2022-12-28 13:30,2022-12-28 21:52,3139,4.0,H,No Limit,Normal,-41.50,885,Bounty Deep-Stack Multi-Entry,USD,,30129,8,12.5,"WSOPC Series: $54 Bounty Hunters Winter Edition",1329,12.5
PokerStars,"toddy.Jm",3519761889,9.8,2022-12-28 15:15,2022-12-28 19:23,971,1.2,H,No Limit,Turbo,-11.00,951,Multi-Entry,USD,,14909,8,,"Hot $11, $10K Gtd",118,
PokerStars,"toddy.Jm",3516377200,20.0,2022-12-25 15:00,2022-12-26 17:02,4253,2.0,H,No Limit,Normal,135.75,79,Bounty Progressive-Bounty Multi-Entry,USD,,93732,8,157.75,"$22 Mini Sunday Million, $70K Gtd - Progressive KO - 2-Day Event",1286,102.49
WPN,"todderaa",28725753,100.0,2022-12-25 15:05,2022-12-26 01:46,1139,9.0,H,No Limit,Normal,-109.00,748,Multi-Entry,USD,,38494,8,,"Sunday WarmUp - $150,000 GTD",673,
GGNetwork,"todderaa",71368144,50.0,2022-12-25 17:30,2022-12-26 01:40,1759,4.0,H,No Limit,Normal,-54.00,2066,Bounty Deep-Stack Multi-Entry,USD,,29419,8,,"WSOPC Series: $54 Bounty Hunters Sunday Encore",445,
PokerStars,"toddy.Jm",3518343474,30.0,2022-12-25 16:30,2022-12-26 00:52,2393,3.0,H,No Limit,Normal,-10.50,1614,Bounty Multi-Entry,USD,,30129,8,22.5,"Bounty Builder $33, $80K Gtd",548,22.5
GGNetwork,"todderaa",71648508,138.0,2022-12-25 14:00,2022-12-26 00:11,3050,12.0,H,No Limit,Normal,492.84,111,,USD,,36672,8,642.84,"GGMasters $150, $400K GTD",,
GGNetwork,"todderaa",71368129,30.0,2022-12-25 15:30,2022-12-26 00:08,4229,2.1,H,No Limit,Normal,-32.10,4087,Bounty Multi-Entry,USD,,31122,8,,"WSOPC Series: $32.10 Sunday BOUNTY KING Jr",1397,
PokerStars,"toddy.Jm",3514530716,30.0,2022-12-25 14:30,2022-12-26 00:04,5853,3.0,H,No Limit,Normal,-58.50,5694,Bounty Progressive-Bounty Multi-Entry,USD,,34448,8,,"New Year Series 3-L: $33 NLHE [8-Max, Progressive KO, Kick-Off], $125K Gtd",2014,7.5
PokerStars,"toddy.Jm",3514530716,30.0,2022-12-25 14:30,2022-12-26 00:04,5853,3.0,H,No Limit,Normal,-58.50,6244,Bounty Progressive-Bounty Multi-Entry,USD,,34448,8,,"New Year Series 3-L: $33 NLHE [8-Max, Progressive KO, Kick-Off], $125K Gtd",2014,7.5
PokerStars,"toddy.Jm",3514528460,50.0,2022-12-25 12:05,2022-12-25 23:47,3664,5.0,H,No Limit,Normal,93.12,668,Bounty Progressive-Bounty Multi-Entry,USD,,42123,8,148.12,"New Year Series 1-M: $55 NLHE [8-Max, Progressive KO, Warm-Up], $125K Gtd",1542,103.12
GGNetwork,"todderaa",71368110,50.0,2022-12-25 13:30,2022-12-25 23:40,6873,4.0,H,No Limit,Normal,-54.00,8706,Bounty Deep-Stack Multi-Entry,USD,,36618,8,,"WSOPC Series: $54 Bounty Hunters MAIN EVENT",3005,
GGNetwork,"todderaa",71650219,20.0,2022-12-25 14:30,2022-12-25 23:16,4098,1.6,H,No Limit,Normal,-21.60,2845,Bounty Deep-Stack Multi-Entry,USD,,31569,8,,"Bounty Hunters Sunday Big Game $21.60",1159,
PokerStars,"toddy.Jm",3514530714,100.0,2022-12-25 14:05,2022-12-25 22:50,1430,9.0,H,No Limit,Normal,238.38,120,Multi-Entry,USD,,31540,8,347.38,"New Year Series 2: $109 NLHE [8-Max, Big $109 Christmas Edition], $125K Gtd",400,
GGNetwork,"todderaa",71811489,41.2,2022-12-25 12:30,2022-12-25 22:13,3507,2.8,H,No Limit,Normal,-9.00,799,Bounty Deep-Stack Multi-Entry,USD,,34992,8,35.0,"WSOPC Series: $44 Bounty Hunters Frozen FORTY STACK",1092,35.0
GGNetwork,"todderaa",71368093,30.36,2022-12-25 11:00,2022-12-25 21:34,1665,2.64,H,No Limit,Normal,-33.00,1899,Multi-Entry,USD,,38083,8,,"WSOPC Series: $33 Sunday Mini MARATHON",602,
PokerStars,"toddy.Jm",3518346408,20.0,2022-12-25 17:15,2022-12-25 21:29,1227,2.0,H,No Limit,Turbo,-22.00,1058,Bounty Progressive-Bounty Multi-Entry,USD,,15287,8,,"Hotter $22 [Progressive KO], $30K Gtd",185,
PokerStars,"toddy.Jm",3518343419,40.0,2022-12-25 13:30,2022-12-25 21:17,1505,4.0,H,No Limit,Normal,-34.00,1108,Bounty Multi-Entry,USD,,28025,8,10.0,"Bounty Builder $44, $80K Gtd",345,10.0
PokerStars,"toddy.Jm",3518343386,14.7,2022-12-25 11:30,2022-12-25 19:42,2188,1.8,H,No Limit,Normal,-16.50,1377,Bounty Multi-Entry,USD,,29558,8,,"Bounty Builder $16.50, $40K Gtd",588,
PokerStars,"toddy.Jm",3516377199,20.0,2022-12-25 14:22,2022-12-25 19:36,1278,2.0,H,No Limit,Turbo,-22.00,1245,Multi-Entry,USD,,18849,9,,"$22 Double Deuce [Turbo], $40K Gtd",364,
PokerStars,"toddy.Jm",3518346340,20.0,2022-12-25 13:15,2022-12-25 17:10,869,2.0,H,No Limit,Turbo,-22.00,510,Bounty Progressive-Bounty Multi-Entry,USD,,14124,8,,"Hotter $22 [Progressive KO], $25K Gtd",140,
PokerStars,"toddy.Jm",3518343472,30.0,2022-12-23 16:30,2022-12-24 00:34,1901,3.0,H,No Limit,Normal,-33.00,1686,Bounty Multi-Entry,USD,,29091,8,,"Bounty Builder $33, $60K Gtd",424,
GGNetwork,"todderaa",71368012,30.0,2022-12-23 15:30,2022-12-24 00:04,3121,2.1,H,No Limit,Normal,-20.85,801,Bounty Multi-Entry,USD,,30855,8,11.25,"WSOPC Series: $32.10 Bounty King JR",792,11.25
PokerStars,"toddy.Jm",3516377085,50.0,2022-12-23 14:30,2022-12-23 23:30,2302,5.0,H,No Limit,Normal,-42.50,2428,Bounty Progressive-Bounty Multi-Entry,USD,,32430,8,12.5,"$55 Mini Bounty Builder HR [Progressive KO], $100K Gtd",813,12.5
GGNetwork,"todderaa",71468017,20.0,2022-12-23 14:30,2022-12-23 23:02,2571,1.6,H,No Limit,Normal,-16.60,884,Bounty Deep-Stack Multi-Entry,USD,,30742,8,5.0,"Bounty Hunters Big Game $21.60",760,5.0
GGNetwork,"todderaa",71368011,13.95,2022-12-23 15:00,2022-12-23 23:01,3797,1.05,H,No Limit,Normal,53.54,365,6-Max Bounty Deep-Stack Multi-Entry,USD,,28907,6,68.54,"WSOPC Series: $15 Mini Friday Night Magic [Bounty 6-Max]",1590,40.78
PokerStars,"toddy.Jm",3518343436,9.8,2022-12-23 14:30,2022-12-23 22:58,4104,1.2,H,No Limit,Normal,-11.00,1574,Bounty Multi-Entry,USD,,30525,8,,"Bounty Builder $11, $40K Gtd",1276,
GGNetwork,"todderaa",71465354,23.0,2022-12-23 14:00,2022-12-23 22:39,1601,2.0,H,No Limit,Normal,-25.00,1056,,USD,,31187,8,,"GGMasters Classic $25, $30K GTD",,
GGNetwork,"todderaa",71367997,50.0,2022-12-23 13:30,2022-12-23 22:10,2590,4.0,H,No Limit,Normal,-54.00,2656,Bounty Deep-Stack Multi-Entry,USD,,31224,8,,"WSOPC Series: $54 Bounty Hunters Winter Edition",1021,
