Rede, Jogador, ID do Jogo, Stake, Data de Início, Data de Conclusão, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado (incluindo Rake), Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas, Prêmio de Recompensa
GGNetwork,"bicAA demAissss",273901520,19.87,2026-04-01 16:10,2026-04-01 17:26,571,1.73,H,No Limit,Normal,-38.20,273,6-Max Bounty Multi-Entry,USD,,4568,6,,"Speed Racer Bounty $21.60 [10 BB]",209,
GGNetwork,"bicAA demAissss",273837590,202.4,2026-04-01 11:05,2026-04-01 17:14,304,17.6,H,No Limit,Normal,-220.00,,6-Max Multi-Entry,CNY,,22199,6,,"Zodiac Late Night 6-Max ¥220",89,
GGNetwork,"bicAA demAissss",273843870,19.87,2026-04-01 11:40,2026-04-01 16:16,132,1.73,O,PNL,Normal,157.21,4,6-Max Bounty Multi-Entry,USD,,16603,6,178.81,"Omaholic Bounty $21.60",67,
GGNetwork,"bicAA demAissss",273861323,29.44,2026-04-01 13:10,2026-04-01 14:22,357,2.56,H,No Limit,Normal,179.44,10,6-Max Bounty Multi-Entry,USD,,4377,6,211.44,"Speed Racer Bounty $32 [10 BB]",146,
GGNetwork,"bicAA demAissss",273578227,0.0,2026-03-31 05:45,2026-03-31 05:52,14185,0.0,H,No Limit,Normal,0.00,9515,Lottery,USD,,454,9,,"Daily $100,000 #ThanksGG Flipout",,
GGNetwork,"bicAA demAissss",272476347,13.8,2026-03-30 15:05,2026-03-31 01:52,4603,1.2,H,No Limit,Normal,-45.00,,Deep-Stack Multi-Entry,USD,,38826,8,,"WSOP-SC: $15 Mini Monday Monster Stack",1913,
GGNetwork,"bicAA demAissss",272476350,50.6,2026-03-30 16:00,2026-03-31 01:28,939,4.4,H,No Limit,Normal,-110.00,,Deep-Stack Multi-Entry,USD,,34089,8,,"WSOP-SC: $55 Fifty Stack",304,
GGNetwork,"bicAA demAissss",273514854,29.44,2026-03-30 20:15,2026-03-31 01:20,399,2.56,H,No Limit,Turbo,-64.00,,Bounty Deep-Stack Multi-Entry,USD,,18332,8,,"Bounty Hunters Deepstack Turbo $32",75,
GGNetwork,"bicAA demAissss",273463708,23.0,2026-03-30 16:00,2026-03-31 01:07,2360,2.0,H,No Limit,Normal,-25.00,2049,Bounty,USD,,32847,8,,"GGMasters Bounty $25, $50K GTD",,
GGNetwork,"bicAA demAissss",272476359,29.44,2026-03-30 16:30,2026-03-31 00:54,2003,2.56,H,No Limit,Normal,-32.00,,Bounty Multi-Entry,USD,,30275,8,,"WSOP-SC: $32 Bounty King of the Spring",545,
GGNetwork,"bicAA demAissss",273526684,19.87,2026-03-30 21:45,2026-03-31 00:46,557,1.73,H,No Limit,Normal,-21.60,,6-Max Bounty Multi-Entry,USD,,10886,6,,"Bounty Hunters Hyper Special $21.60",176,
GGNetwork,"bicAA demAissss",272476388,50.6,2026-03-30 21:05,2026-03-31 00:11,790,4.4,H,No Limit,Normal,-35.00,267,6-Max Bounty Deep-Stack Multi-Entry,USD,,11193,6,20.0,"WSOP-SC: $55 Super Closer [Bounty Hyper]",265,
GGNetwork,"bicAA demAissss",274209900,23.0,2026-03-30 20:30,2026-03-30 23:51,349,2.0,H,No Limit,Normal,-25.00,,Satellite Bounty Multi-Entry,USD,,12070,8,,"$25 Mystery Bounty Mini Main, $2.5M GTD [Stage 1]",116,
GGNetwork,"bicAA demAissss",272476349,99.36,2026-03-30 15:30,2026-03-30 23:50,1492,8.64,H,No Limit,Normal,-108.00,670,Bounty,USD,,30019,8,,"WSOP-SC: $108 Bounty Circuit Freezeout",,
GGNetwork,"bicAA demAissss",273526095,99.36,2026-03-30 21:40,2026-03-30 23:48,18,8.64,O,PNL,Turbo,-191.00,8,6-Max Bounty Multi-Entry,USD,,7710,6,,"Omaholic Bounty Turbo $108",20,
GGNetwork,"bicAA demAissss",272476367,138.0,2026-03-30 16:40,2026-03-30 23:46,113,12.0,O,Pot Limit,Normal,-300.00,,6-Max Bounty Deep-Stack Multi-Entry,USD,,25616,6,,"WSOP-SC: $150 PLO Bounty Main Event",72,
GGNetwork,"bicAA demAissss",273478325,16.35,2026-03-30 17:05,2026-03-30 23:45,1128,1.42,H,No Limit,Turbo,-17.77,,Deep-Stack Multi-Entry,USD,,24043,7,,"Mini LUCKY SEVENS Superstack Turbo $17.77 [7-Max]",313,
GGNetwork,"bicAA demAissss",273443073,19.87,2026-03-30 14:30,2026-03-30 23:45,3541,1.73,H,No Limit,Normal,-43.20,,Bounty Deep-Stack Multi-Entry,USD,,33324,8,,"Bounty Hunters Big Game $21.60",986,
GGNetwork,"bicAA demAissss",273489997,23.0,2026-03-30 18:00,2026-03-30 23:41,1864,2.0,H,No Limit,Turbo,1.25,425,Bounty,USD,,20517,8,26.25,"GGMasters Bounty Turbo $25, $40K GTD",,
GGNetwork,"bicAA demAissss",272476386,46.0,2026-03-30 20:00,2026-03-30 23:38,753,4.0,H,No Limit,Super Turbo,4.05,121,6-Max Deep-Stack Multi-Entry,USD,,13133,6,54.05,"WSOP-SC: $50 Super Saver [Hyper]",240,
GGNetwork,"bicAA demAissss",273517022,19.87,2026-03-30 20:30,2026-03-30 23:28,649,1.73,H,No Limit,Normal,-43.20,,6-Max Bounty Multi-Entry,USD,,10693,6,,"Daily Last Call $21.60 [Bounty Hyper]",156,
GGNetwork,"bicAA demAissss",272476324,49.68,2026-03-30 13:30,2026-03-30 23:26,5239,4.32,H,No Limit,Normal,-101.75,2639,Bounty Deep-Stack Multi-Entry,USD,,35782,8,,"WSOP-SC: $54 Bounty Hunters Circuit Edition",2448,
GGNetwork,"bicAA demAissss",272476377,49.68,2026-03-30 19:00,2026-03-30 23:14,199,4.32,O5,Pot Limit,Turbo,-257.50,67,6-Max Bounty Multi-Entry,USD,,15296,6,,"WSOP-SC: $54 PLO-5 Bounty Deepstack Turbo",140,
GGNetwork,"bicAA demAissss",273436293,23.0,2026-03-30 14:00,2026-03-30 22:52,2320,2.0,H,No Limit,Normal,-25.00,1991,,USD,,31960,8,,"GGMasters Classic $25, $45K GTD",,
PokerStars,"$ampaioBruno",3986897429,20.0,2026-03-30 14:30,2026-03-30 22:51,1003,2.0,H,No Limit,Normal,-22.00,583,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,30074,6,,"$22 Mini Monday 6-Max [Progressive KO], $20K Gtd",237,
WPN,"runnerB",34784574,30.0,2026-03-30 13:30,2026-03-30 22:47,626,3.0,H,No Limit,Normal,-33.00,117,Multi-Entry,USD,,33446,8,,"Must Play Mondays - $25,000 GTD",222,
GGNetwork,"bicAA demAissss",273497995,9.94,2026-03-30 18:40,2026-03-30 22:46,284,0.86,O,PNL,Turbo,-10.80,,6-Max Bounty Deep-Stack Multi-Entry,USD,,14775,6,,"Omaholic Deepstack Bounty Turbo $10.80",211,
PokerStars,"$ampaioBruno",3986897425,50.0,2026-03-30 13:30,2026-03-30 22:16,1449,5.0,H,No Limit,Normal,-165.00,1016,Bounty Progressive-Bounty Multi-Entry,USD,,31561,8,,"$55 Mini Bounty Builder HR [Progressive KO], $80K Gtd",498,
PokerStars,"$ampaioBruno",3986897425,50.0,2026-03-30 13:30,2026-03-30 22:16,1449,5.0,H,No Limit,Normal,-165.00,1312,Bounty Progressive-Bounty Multi-Entry,USD,,31561,8,,"$55 Mini Bounty Builder HR [Progressive KO], $80K Gtd",498,
PokerStars,"$ampaioBruno",3986897425,50.0,2026-03-30 13:30,2026-03-30 22:16,1449,5.0,H,No Limit,Normal,-165.00,1811,Bounty Progressive-Bounty Multi-Entry,USD,,31561,8,,"$55 Mini Bounty Builder HR [Progressive KO], $80K Gtd",498,
GGNetwork,"bicAA demAissss",273418064,40.48,2026-03-30 12:35,2026-03-30 21:45,1830,3.52,H,No Limit,Normal,-44.00,,Bounty Deep-Stack Multi-Entry,USD,,33021,8,,"Bounty Hunters Forty Stack $44",482,
GGNetwork,"bicAA demAissss",273411306,23.0,2026-03-30 12:00,2026-03-30 21:33,4819,2.0,H,No Limit,Normal,-20.00,1720,Bounty,USD,,34431,8,5.0,"GGMasters Bounty Warm-Up $25, $100K GTD",,
PokerStars,"$ampaioBruno",3986897436,30.0,2026-03-30 16:30,2026-03-30 21:27,381,3.0,H,No Limit,Normal,-10.50,141,Bounty Progressive-Bounty Multi-Entry,USD,,17858,8,22.5,"Meteor $33 [8-Max, Progressive KO], $12K Gtd",39,22.5
GGNetwork,"bicAA demAissss",273514143,19.87,2026-03-30 20:10,2026-03-30 21:23,326,1.73,H,No Limit,Normal,-21.60,,6-Max Bounty Multi-Entry,USD,,4417,6,,"Speed Racer Bounty $21.60 [10 BB]",142,
GGNetwork,"bicAA demAissss",273514141,49.68,2026-03-30 20:10,2026-03-30 21:01,37,4.32,O,PNL,Normal,-83.00,14,6-Max Bounty Multi-Entry,USD,,3062,6,,"Omaholic Speed Racer Bounty $54 [10 BB]",29,
GGNetwork,"bicAA demAissss",273417062,13.8,2026-03-30 12:30,2026-03-30 20:56,3469,1.2,H,No Limit,Normal,-15.00,,Bounty Multi-Entry,USD,,30363,8,,"Bounty Hunters Special $15",958,
GGNetwork,"bicAA demAissss",272476340,49.68,2026-03-30 14:40,2026-03-30 20:50,350,4.32,O,Pot Limit,Normal,-83.00,71,6-Max Bounty Deep-Stack Multi-Entry,USD,,22244,6,,"WSOP-SC: $54 PLO Bounty Hunters",227,
GGNetwork,"bicAA demAissss",273485828,49.68,2026-03-30 17:40,2026-03-30 20:25,36,4.32,O,PNL,Normal,-70.50,22,6-Max Bounty Multi-Entry,USD,,9953,6,,"Omaholic Bounty $54",13,
PokerStars,"$ampaioBruno",3986897449,52.38,2026-03-30 18:02,2026-03-30 20:13,296,2.62,H,No Limit,Super Turbo,-110.00,236,6-Max Multi-Entry,USD,,7886,6,,"$55 Daily Supersonic [6-Max, Hyper-Turbo], $15K Gtd",98,
PokerStars,"$ampaioBruno",3986897449,52.38,2026-03-30 18:02,2026-03-30 20:13,296,2.62,H,No Limit,Super Turbo,-110.00,319,6-Max Multi-Entry,USD,,7886,6,,"$55 Daily Supersonic [6-Max, Hyper-Turbo], $15K Gtd",98,
GGNetwork,"bicAA demAissss",272476316,92.0,2026-03-30 13:10,2026-03-30 19:43,109,8.0,O,Pot Limit,Normal,1084.89,4,6-Max Deep-Stack Multi-Entry,USD,,23597,6,1184.89,"WSOP-SC: $100 PLO Hundred Stack",56,
WPN,"runnerB",34777229,25.0,2026-03-30 11:45,2026-03-30 19:04,617,2.5,H,No Limit,Normal,-27.50,313,Bounty Progressive-Bounty Multi-Entry,USD,,26387,8,,"Must Play Mondays PKO - $20,000 GTD",188,
PokerStars,"$ampaioBruno",3986047002,68.18,2026-03-29 14:05,2026-03-30 18:51,5137,6.82,H,No Limit,Normal,113.04,257,Bounty Progressive-Bounty Multi-Entry,USD,,103574,8,188.04,"$75 NLHE [Sunday Special, Progressive KO], $350K Gtd - Progressive KO - 2-Day Event",1282,87.49
GGNetwork,"bicAA demAissss",273431811,19.87,2026-03-30 13:40,2026-03-30 18:47,160,1.73,O,PNL,Normal,856.83,1,6-Max Bounty Multi-Entry,USD,,18448,6,878.43,"Omaholic Bounty $21.60",64,
WPN,"runnerB",34783992,15.0,2026-03-30 11:15,2026-03-30 18:35,480,1.5,H,No Limit,Normal,-33.00,312,Multi-Entry,USD,1,26424,8,,"$10,000 GTD",207,
GGNetwork,"bicAA demAissss",273411309,13.8,2026-03-30 12:00,2026-03-30 18:17,393,1.2,H,No Limit,Normal,23.96,39,Multi-Entry,USD,,22647,8,38.96,"Daily Big $15",66,
GGNetwork,"bicAA demAissss",273414164,19.87,2026-03-30 12:15,2026-03-30 17:53,1315,1.73,H,No Limit,Turbo,-21.60,,Bounty Deep-Stack Multi-Entry,USD,,20282,8,,"Bounty Hunters Deepstack Turbo $21.60",257,
GGNetwork,"bicAA demAissss",272476305,23.0,2026-03-30 11:30,2026-03-30 17:48,535,2.0,O,Pot Limit,Normal,-25.00,,6-Max Bounty Multi-Entry,USD,,22725,6,,"WSOP-SC: $25 PLO Bounty Warm-Up",334,
GGNetwork,"bicAA demAissss",273419063,9.94,2026-03-30 12:40,2026-03-30 17:37,268,0.86,O,PNL,Normal,-10.80,,6-Max Bounty Multi-Entry,USD,,17836,6,,"Omaholic Bounty $10.80",138,
GGNetwork,"bicAA demAissss",273419065,46.0,2026-03-30 12:40,2026-03-30 17:18,30,4.0,O,PNL,Normal,-50.00,,6-Max Deep-Stack Multi-Entry,USD,,16716,6,,"Omaholic Deepstack $50",10,
GGNetwork,"bicAA demAissss",273219518,138.0,2026-03-29 14:00,2026-03-30 15:23,7930,12.0,H,No Limit,Normal,-150.00,3455,,USD,,91407,8,,"GGMasters $150, $1M GTD [2-Day Event]",,
GGNetwork,"bicAA demAissss",272476269,99.36,2026-03-29 17:05,2026-03-30 02:15,5428,8.64,H,No Limit,Normal,-108.00,,Bounty Mystery-Bounty Multi-Entry,USD,,33017,8,,"WSOP-SC: $108 Sunday Showdown [Mystery Bounty]",3068,
GGNetwork,"bicAA demAissss",273231523,13.8,2026-03-29 15:00,2026-03-30 01:52,6589,1.2,H,No Limit,Normal,-45.00,,Multi-Entry,USD,,39134,8,,"Sunday Hundred Grand $15, $100K GTD",2105,
GGNetwork,"bicAA demAissss",273262703,49.68,2026-03-29 17:40,2026-03-30 01:29,1100,4.32,H,No Limit,Normal,-22.75,541,Bounty Deep-Stack Multi-Entry,USD,,28142,8,31.25,"Bounty Hunters Sunday Encore $54",233,
GGNetwork,"bicAA demAissss",273288012,29.44,2026-03-29 20:15,2026-03-30 01:22,474,2.56,H,No Limit,Turbo,-32.00,,Bounty Deep-Stack Multi-Entry,USD,,18458,8,,"Bounty Hunters Deepstack Turbo $32",78,
GGNetwork,"bicAA demAissss",272476254,99.36,2026-03-29 15:30,2026-03-30 01:20,2878,8.64,H,No Limit,Normal,-108.00,1464,Bounty,USD,,35417,8,,"WSOP-SC: $108 Bounty Hunters Circuit Freezeout",,
GGNetwork,"bicAA demAissss",272476262,23.0,2026-03-29 16:00,2026-03-30 01:04,3970,2.0,H,No Limit,Normal,-25.00,,Multi-Entry,USD,,32659,8,,"WSOP-SC: $25 Sunday Mini Super CLASSIC",1278,
GGNetwork,"bicAA demAissss",272476253,50.6,2026-03-29 15:05,2026-03-30 00:54,2790,4.4,H,No Limit,Normal,-55.00,,Deep-Stack Multi-Entry,USD,,35371,8,,"WSOP-SC: $55 Sunday Fifty Stack",1009,
GGNetwork,"bicAA demAissss",272476255,13.8,2026-03-29 15:30,2026-03-30 00:45,10084,1.2,H,No Limit,Normal,-15.00,7562,Bounty,USD,,33342,8,,"WSOP-SC: $15 Bounty Hunters Circuit Freezeout",,
GGNetwork,"bicAA demAissss",272476267,138.0,2026-03-29 16:30,2026-03-30 00:34,324,12.0,O,Pot Limit,Normal,-31.85,34,6-Max Bounty Deep-Stack Multi-Entry,USD,,29040,6,118.15,"WSOP-SC: $150 PLO Sunday Bounty Main Event",163,
GGNetwork,"bicAA demAissss",272476239,49.68,2026-03-29 13:30,2026-03-30 00:32,14814,4.32,H,No Limit,Normal,82.33,2145,Bounty Deep-Stack Multi-Entry,USD,,39739,8,136.33,"WSOP-SC: $54 Bounty Hunters Sunday Main Event, $1M GTD",8317,
GGNetwork,"bicAA demAissss",272476293,50.6,2026-03-29 21:05,2026-03-30 00:19,1422,4.4,H,No Limit,Normal,-110.00,,6-Max Bounty Deep-Stack Multi-Entry,USD,,11654,6,,"WSOP-SC: $55 Sunday CLOSER [Bounty Hyper]",460,
GGNetwork,"bicAA demAissss",273225331,19.87,2026-03-29 14:30,2026-03-29 23:53,7826,1.73,H,No Limit,Normal,-16.60,5334,Bounty Deep-Stack Multi-Entry,USD,,33826,8,5.0,"Bounty Hunters Sunday Big Game $21.60",2346,
GGNetwork,"bicAA demAissss",273291791,46.0,2026-03-29 20:45,2026-03-29 23:51,433,4.0,H,No Limit,Super Turbo,112.73,26,6-Max Multi-Entry,USD,,11188,6,162.73,"Sunday Hypersonic $50",137,
GGNetwork,"bicAA demAissss",272476280,23.0,2026-03-29 18:00,2026-03-29 23:42,4748,2.0,H,No Limit,Turbo,-15.00,2427,Bounty Multi-Entry,USD,,20550,8,10.0,"WSOP-SC: $25 Mini SHOWERS [Bounty Turbo]",1342,
GGNetwork,"bicAA demAissss",273289955,19.87,2026-03-29 20:30,2026-03-29 23:39,1065,1.73,H,No Limit,Normal,-6.60,662,6-Max Bounty Multi-Entry,USD,,11353,6,15.0,"Sunday Last Call $21.60 [Bounty Hyper]",304,
GGNetwork,"bicAA demAissss",272476282,49.68,2026-03-29 19:00,2026-03-29 23:38,383,4.32,O5,Pot Limit,Turbo,-73.78,59,6-Max Bounty Multi-Entry,USD,,16687,6,,"WSOP-SC: $54 PLO-5 Sunday Bounty Deepstack Turbo",248,
GGNetwork,"bicAA demAissss",273286627,46.0,2026-03-29 20:05,2026-03-29 23:30,989,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Multi-Entry,USD,,12358,6,,"Sunday Saver $50 [Hyper]",330,
GGNetwork,"bicAA demAissss",272476198,30.36,2026-03-29 11:00,2026-03-29 23:27,3575,2.64,H,No Limit,Normal,79.00,183,Multi-Entry,USD,,44845,8,112.0,"WSOP-SC: $33 Sunday Mini MARATHON",1483,
PokerStars,"$ampaioBruno",3986372737,50.0,2026-03-29 13:30,2026-03-29 23:08,3344,5.0,H,No Limit,Normal,90.52,95,Bounty Progressive-Bounty Multi-Entry,USD,,34683,8,145.52,"$55 Mini Bounty Builder HR [Progressive KO], $200K Gtd",1076,78.12
PokerStars,"$ampaioBruno",3986372737,50.0,2026-03-29 13:30,2026-03-29 23:08,3344,5.0,H,No Limit,Normal,90.52,4280,Bounty Progressive-Bounty Multi-Entry,USD,,34683,8,145.52,"$55 Mini Bounty Builder HR [Progressive KO], $200K Gtd",1076,78.12
GGNetwork,"bicAA demAissss",273251250,29.44,2026-03-29 16:40,2026-03-29 22:39,362,2.56,O,PNL,Normal,43.32,34,6-Max Bounty Multi-Entry,USD,,21556,6,75.32,"Sunday Omaholic Bounty $32",199,
GGNetwork,"bicAA demAissss",272476228,40.48,2026-03-29 12:30,2026-03-29 22:21,6544,3.52,H,No Limit,Normal,-68.00,2097,Bounty Deep-Stack Multi-Entry,USD,,35512,8,,"WSOP-SC: $44 Bounty Flowery FORTY STACK",2117,
GGNetwork,"bicAA demAissss",272476247,49.68,2026-03-29 14:40,2026-03-29 22:19,690,4.32,O,Pot Limit,Normal,-79.88,189,6-Max Bounty Deep-Stack Multi-Entry,USD,,27564,6,,"WSOP-SC: $54 PLO Sunday Bounty Hunters",443,
GGNetwork,"bicAA demAissss",272636143,49.68,2026-03-29 17:00,2026-03-29 22:12,377,4.32,O,PNL,Normal,90.44,44,6-Max Bounty,USD,,18761,6,144.44,"The Weekender Omaholic Bounty, $100K GTD [Final Stage]",,
GGNetwork,"bicAA demAissss",272476220,23.0,2026-03-29 12:00,2026-03-29 22:11,6342,2.0,H,No Limit,Normal,-50.00,,Deep-Stack Multi-Entry,USD,,36713,8,,"WSOP-SC: $25 Mini GRAND PRIX Super Circuit",2037,
PokerStars,"$ampaioBruno",3986372723,24.55,2026-03-29 11:30,2026-03-29 22:08,2720,2.45,H,No Limit,Normal,-41.76,595,Bounty Progressive-Bounty Multi-Entry,USD,,38320,8,,"$27 Sunday Eliminator [Progressive KO], $80K Gtd",693,12.24
PokerStars,"$ampaioBruno",3986372723,24.55,2026-03-29 11:30,2026-03-29 22:08,2720,2.45,H,No Limit,Normal,-41.76,2424,Bounty Progressive-Bounty Multi-Entry,USD,,38320,8,,"$27 Sunday Eliminator [Progressive KO], $80K Gtd",693,12.24
GGNetwork,"bicAA demAissss",273282876,60.72,2026-03-29 19:40,2026-03-29 21:43,56,5.28,O,PNL,Normal,-49.50,25,6-Max Bounty Multi-Entry,USD,,7414,6,16.5,"Omaholic Bounty Hyper $66",26,
GGNetwork,"bicAA demAissss",273202586,9.94,2026-03-29 12:30,2026-03-29 21:37,10020,0.86,H,No Limit,Normal,-21.60,,Bounty Multi-Entry,USD,,32856,8,,"Bounty Hunters Sunday Special $10.80",3574,
WPN,"runnerB",34770953,30.0,2026-03-29 12:05,2026-03-29 21:29,1242,3.0,H,No Limit,Normal,-66.00,1136,Multi-Entry,USD,1,33867,8,,"Drew's Derby - $50,000 GTD",585,
GGNetwork,"bicAA demAissss",272476186,23.0,2026-03-29 10:00,2026-03-29 21:24,5670,2.0,H,No Limit,Normal,-25.00,,Deep-Stack Multi-Entry,USD,,41055,8,,"WSOP-SC: $25 Sunday Mini MONSTER Stack",1977,
PokerStars,"$ampaioBruno",3986372726,20.0,2026-03-29 12:05,2026-03-29 20:46,1578,2.0,H,No Limit,Normal,-44.00,600,Multi-Entry,USD,,31270,8,,"$22 Mini Sunday Warm-Up, $40K Gtd / New Tournament!",435,
PokerStars,"$ampaioBruno",3986372726,20.0,2026-03-29 12:05,2026-03-29 20:46,1578,2.0,H,No Limit,Normal,-44.00,1086,Multi-Entry,USD,,31270,8,,"$22 Mini Sunday Warm-Up, $40K Gtd / New Tournament!",435,
GGNetwork,"bicAA demAissss",273978142,13.8,2026-03-29 10:30,2026-03-29 20:42,11626,1.2,H,No Limit,Normal,-8.00,2898,Bounty Multi-Entry,USD,,36748,8,7.0,"WSOP-SC: $15 Sunday Bounty Dream of Spring",5197,
PokerStars,"$ampaioBruno",3986372763,31.43,2026-03-29 18:02,2026-03-29 20:36,1077,1.57,H,No Limit,Super Turbo,24.11,188,6-Max Multi-Entry,USD,,9243,6,57.11,"$33 Mini Sunday Supersonic [6-Max, Hyper-Turbo], $40K Gtd",314,
GGNetwork,"bicAA demAissss",273221400,80.96,2026-03-29 14:10,2026-03-29 20:33,146,7.04,O,PNL,Normal,585.59,7,6-Max Deep-Stack Multi-Entry,USD,,22984,6,673.59,"Omaholic Super Stack $88",83,
GGNetwork,"bicAA demAissss",273204414,23.0,2026-03-29 12:40,2026-03-29 20:32,746,2.0,O,PNL,Normal,-15.26,121,6-Max Bounty Multi-Entry,USD,,28346,6,9.74,"Omaholic Bounty Warm-Up $25",509,
GGNetwork,"bicAA demAissss",272476204,80.96,2026-03-29 11:30,2026-03-29 20:26,2382,7.04,H,No Limit,Normal,-68.00,828,Bounty Multi-Entry,USD,,32170,8,20.0,"WSOP-SC: $88 Sunday Bounty Warm-Up",722,
GGNetwork,"bicAA demAissss",272476237,138.0,2026-03-29 13:10,2026-03-29 19:46,193,12.0,O,Pot Limit,Normal,-300.00,,6-Max Deep-Stack Multi-Entry,USD,,23788,6,,"WSOP-SC: $150 PLO Sunday Hundred Stack",106,
GGNetwork,"bicAA demAissss",272636526,23.0,2026-03-29 16:00,2026-03-29 18:20,2623,2.0,H,No Limit,Normal,-50.00,,Satellite Bounty Multi-Entry,USD,,8438,8,,"The Weekender Bounty Closer, $200K GTD [Last Chance]",471,
GGNetwork,"bicAA demAissss",273187906,202.4,2026-03-29 11:05,2026-03-29 18:16,604,17.6,H,No Limit,Normal,-220.00,,6-Max Multi-Entry,CNY,,25916,6,,"Zodiac Sunday Night 6-Max ¥220",175,
GGNetwork,"bicAA demAissss",273199932,19.87,2026-03-29 12:15,2026-03-29 18:04,2249,1.73,H,No Limit,Turbo,-43.20,,Bounty Deep-Stack Multi-Entry,USD,,20984,8,,"Bounty Hunters Deepstack Turbo $21.60",455,
GGNetwork,"bicAA demAissss",272636179,49.68,2026-03-29 14:00,2026-03-29 16:09,665,4.32,O,PNL,Normal,-54.00,37,Satellite 6-Max Bounty Multi-Entry,USD,,7762,6,,"The Weekender Omaholic Bounty, $100K GTD [Last Chance]",198,
GGNetwork,"bicAA demAissss",273213820,23.0,2026-03-29 13:30,2026-03-29 15:53,352,2.0,H,No Limit,Normal,125.00,15,Satellite Multi-Entry,USD,,8611,8,150.0,"$25 MEGA to $1M GGMasters $150, 60 Seats",83,
GGNetwork,"bicAA demAissss",273210025,19.87,2026-03-29 13:10,2026-03-29 14:36,746,1.73,H,No Limit,Normal,8.40,145,6-Max Bounty Multi-Entry,USD,,5162,6,30.0,"Speed Racer Bounty $21.60 [10 BB]",265,
GGNetwork,"bicAA demAissss",272635285,46.0,2026-03-29 12:00,2026-03-29 14:28,2050,4.0,H,No Limit,Normal,-50.00,,Satellite Multi-Entry,USD,,8936,8,,"The Weekender, $250K GTD [Last Chance]",334,
GGNetwork,"bicAA demAissss",272838408,29.44,2026-03-27 20:15,2026-03-28 01:33,509,2.56,H,No Limit,Turbo,-32.00,,Bounty Deep-Stack Multi-Entry,USD,,19097,8,,"Bounty Hunters Deepstack Turbo $32",142,
GGNetwork,"bicAA demAissss",272788803,23.0,2026-03-27 16:00,2026-03-28 01:17,2476,2.0,H,No Limit,Normal,-25.00,2102,Bounty,USD,,33477,8,,"GGMasters Bounty $25, $50K GTD",,
GGNetwork,"bicAA demAissss",272807292,49.68,2026-03-27 17:30,2026-03-28 01:03,470,4.32,H,No Limit,Normal,-54.00,,Bounty Deep-Stack Multi-Entry,USD,,27205,8,,"Bounty Hunters Encore $54",87,
GGNetwork,"bicAA demAissss",272476038,13.8,2026-03-27 15:05,2026-03-28 00:43,7238,1.2,H,No Limit,Normal,97.72,327,6-Max Bounty Deep-Stack Multi-Entry,USD,,34710,6,112.72,"WSOP-SC: $15 Mini Friday Night Fight [Bounty 6-Max]",3733,
GGNetwork,"bicAA demAissss",272476055,29.44,2026-03-27 16:30,2026-03-28 00:33,1884,2.56,H,No Limit,Normal,-56.50,787,Bounty Multi-Entry,USD,,28991,8,,"WSOP-SC: $32 Bounty King of the Spring",510,
GGNetwork,"bicAA demAissss",272476053,50.6,2026-03-27 16:00,2026-03-28 00:18,608,4.4,H,No Limit,Normal,-55.00,,Deep-Stack Multi-Entry,USD,,29936,8,,"WSOP-SC: $55 Fifty Stack",192,
GGNetwork,"bicAA demAissss",272476084,50.6,2026-03-27 21:05,2026-03-28 00:11,743,4.4,H,No Limit,Normal,-85.00,500,6-Max Bounty Deep-Stack Multi-Entry,USD,,11193,6,,"WSOP-SC: $55 Super Closer [Bounty Hyper]",262,
GGNetwork,"bicAA demAissss",272769705,19.87,2026-03-27 14:30,2026-03-28 00:04,3517,1.73,H,No Limit,Normal,-21.60,,Bounty Deep-Stack Multi-Entry,USD,,34497,8,,"Bounty Hunters Big Game $21.60",1032,
GGNetwork,"bicAA demAissss",272813698,23.0,2026-03-27 18:00,2026-03-28 00:01,1958,2.0,H,No Limit,Turbo,-15.00,537,Bounty,USD,,21687,8,10.0,"GGMasters Bounty Turbo $25, $40K GTD",,
GGNetwork,"bicAA demAissss",272850405,99.36,2026-03-27 21:40,2026-03-27 23:37,20,8.64,O,PNL,Turbo,-191.00,13,6-Max Bounty Multi-Entry,USD,,7023,6,,"Omaholic Bounty Turbo $108",6,
GGNetwork,"bicAA demAissss",272476060,138.0,2026-03-27 16:40,2026-03-27 23:36,106,12.0,O,Pot Limit,Normal,-247.50,38,6-Max Bounty Deep-Stack Multi-Entry,USD,,24963,6,,"WSOP-SC: $150 PLO Bounty Main Event",55,
GGNetwork,"bicAA demAissss",272802154,16.35,2026-03-27 17:05,2026-03-27 23:35,1305,1.42,H,No Limit,Turbo,64.87,53,Deep-Stack Multi-Entry,USD,,23431,7,82.64,"Mini LUCKY SEVENS Superstack Turbo $17.77 [7-Max]",402,
GGNetwork,"bicAA demAissss",272840690,19.87,2026-03-27 20:30,2026-03-27 23:30,794,1.73,H,No Limit,Normal,-43.20,,6-Max Bounty Multi-Entry,USD,,10816,6,,"Daily Last Call $21.60 [Bounty Hyper]",248,
